ID,rodata,data,hora,mandante,visitante,mandante_Placar,visitante_Placar,ELO_Rating_mandante,ELO_Rating_visitante,Chutes_mandante,Chutes_visitante,Chutes_no_alvo_mandante,Chutes_no_alvo_visitante,Posse_mandante,Posse_visitante,Passes_mandante,Passes_visitante,Precisão_passes_mandante,Precisão_passes_visitante,Faltas_mandante,Faltas_visitante,Cartão_amarelo_mandante,Cartão_amarelo_visitante,Cartão_vermelho_mandante,Cartão_vermelho_visitante,Impedimentos_mandante,Impedimentos_visitante,Escanteios_mandante,Escanteios_visitante,Vencedor
7803,16,10/07/2022,18:00,Atletico-MG,Sao Paulo,0,0,"1134,04","1088,32",11,6,2,2,60%,40%,496,340,84%,78%,12,16,1,1,0,0,2,0,7,4,Empate
7801,16,10/07/2022,18:01,Santos,Atletico-GO,1,0,"1033,98","1003,14",19,16,5,4,48%,52%,349,370,79%,83%,13,18,5,4,0,0,0,0,9,10,Santos
7804,16,10/07/2022,19:02,Cuiaba,Botafogo-RJ,2,0,"1012,55","1021,68",14,6,6,2,46%,54%,404,473,81%,82%,7,11,1,1,0,2,2,2,5,2,Cuiaba
7805,16,11/07/2022,19:59,Internacional,America-MG,1,0,"1164,08","1064,64",21,9,4,7,68%,32%,647,309,86%,71%,5,8,0,5,0,0,2,2,13,2,Internacional
7806,17,16/07/2022,16:30,Athletico-PR,Internacional,0,0,"1073,68","1164,08",17,17,5,3,60%,40%,501,338,84%,73%,7,13,1,2,0,0,4,2,5,5,Empate
7807,17,16/07/2022,18:59,Flamengo,Coritiba,2,0,"1129,29","973,29",17,17,4,0,55%,45%,543,447,90%,87%,13,11,0,1,0,0,0,1,8,6,Flamengo
7808,17,16/07/2022,19:00,Avai,Santos,1,0,"920,42","1033,98",14,6,4,2,41%,59%,338,474,76%,83%,17,12,5,3,0,0,3,1,6,8,Avai
7809,17,16/07/2022,21:00,Ceara,Corinthians,3,1,"991,86","1115,31",18,11,7,4,44%,56%,434,542,82%,84%,18,5,1,1,0,0,2,1,6,2,Ceara
7810,17,17/07/2022,11:02,Juventude,Goias,0,0,"913,36","1014,17",23,16,1,2,62%,38%,473,307,83%,75%,16,16,2,3,0,0,1,2,7,4,Empate
7811,17,17/07/2022,16:03,Sao Paulo,Fluminense,2,2,"1088,32","1142,24",6,15,2,3,36%,64%,328,583,76%,86%,17,7,4,2,0,0,5,1,5,3,Empate
7813,17,17/07/2022,18:00,Atletico-GO,Fortaleza,0,1,"1003,14","1092,8",15,9,3,5,63%,37%,555,334,87%,79%,7,9,1,0,0,0,1,0,5,6,Fortaleza
7812,17,17/07/2022,18:02,Botafogo-RJ,Atletico-MG,0,1,"1021,68","1134,04",14,15,2,4,37%,63%,275,487,76%,88%,21,18,4,3,0,0,1,3,6,2,Atletico-MG
7814,17,17/07/2022,19:00,America-MG,Bragantino,0,3,"1064,64","1018,03",25,16,4,6,56%,44%,490,408,84%,81%,8,18,3,1,0,0,2,1,10,4,Bragantino
7815,17,18/07/2022,20:00,Palmeiras,Cuiaba,1,0,"1208,3","1012,55",16,6,8,1,62%,38%,494,310,84%,73%,17,12,3,1,0,0,3,1,11,4,Palmeiras
7816,18,19/07/2022,22:17,Ceara,Avai,1,0,"991,86","920,42",14,16,5,2,45%,55%,366,444,77%,83%,17,14,0,2,0,0,1,1,3,3,Ceara
7818,18,20/07/2022,18:59,Goias,Fluminense,2,3,"1014,17","1142,24",15,17,5,10,26%,74%,211,603,73%,90%,19,9,2,0,0,0,2,0,2,3,Fluminense
7817,18,20/07/2022,19:00,Bragantino,Fortaleza,2,1,"1018,03","1092,8",14,10,7,3,56%,44%,406,319,78%,70%,14,18,4,3,0,0,1,1,4,9,Bragantino
7819,18,20/07/2022,19:30,Athletico-PR,Atletico-GO,4,1,"1073,68","1003,14",15,15,9,5,42%,58%,383,527,80%,85%,15,8,3,0,0,0,2,1,3,2,Athletico-PR
7820,18,20/07/2022,20:29,Flamengo,Juventude,4,0,"1129,29","913,36",27,8,12,2,63%,37%,550,317,91%,82%,14,13,3,3,0,1,2,1,5,4,Flamengo
7821,18,20/07/2022,20:29,Internacional,Sao Paulo,3,3,"1164,08","1088,32",15,8,7,4,34%,66%,297,586,82%,88%,11,10,4,5,0,0,3,4,4,3,Empate
7822,18,20/07/2022,21:30,Santos,Botafogo-RJ,2,0,"1033,98","1021,68",16,23,7,10,35%,65%,298,553,75%,87%,15,18,2,2,0,0,2,2,4,4,Santos
7823,18,20/07/2022,21:33,Corinthians,Coritiba,3,1,"1115,31","973,29",19,8,6,4,62%,38%,584,372,89%,82%,16,15,1,3,0,0,1,1,9,2,Corinthians
7824,18,21/07/2022,18:59,Cuiaba,Atletico-MG,1,1,"1012,55","1134,04",16,7,8,4,31%,69%,296,672,77%,90%,7,10,1,1,0,0,1,1,4,2,Empate
7825,18,21/07/2022,20:00,America-MG,Palmeiras,0,1,"1064,64","1208,3",15,17,3,5,48%,52%,399,419,77%,81%,16,6,5,3,0,0,1,2,7,7,Palmeiras
7826,19,23/07/2022,18:59,Sao Paulo,Goias,3,3,"1088,32","1014,17",20,13,4,9,64%,36%,541,308,86%,80%,7,11,2,5,0,0,0,3,6,3,Empate
7827,19,23/07/2022,21:01,Botafogo-RJ,Athletico-PR,2,0,"1021,68","1073,68",17,16,6,4,54%,46%,494,410,82%,80%,16,15,0,2,0,0,0,3,2,11,Botafogo-RJ
7828,19,24/07/2022,11:03,Avai,Flamengo,1,2,"920,42","1129,29",13,19,4,8,42%,58%,333,453,81%,85%,19,19,1,1,0,0,1,0,6,5,Flamengo
7830,19,24/07/2022,16:00,Palmeiras,Internacional,2,1,"1208,3","1164,08",18,11,9,5,52%,48%,391,374,83%,77%,13,15,0,1,0,0,4,1,12,5,Palmeiras
7831,19,24/07/2022,16:00,Juventude,Ceara,1,0,"913,36","991,86",13,17,7,4,44%,56%,337,429,81%,85%,20,14,1,3,0,0,1,1,8,3,Juventude
7829,19,24/07/2022,16:02,Fluminense,Bragantino,2,1,"1142,24","1018,03",24,5,7,2,61%,39%,528,331,82%,72%,11,20,5,2,1,0,2,4,9,5,Fluminense
7833,19,24/07/2022,17:59,Atletico-GO,America-MG,0,1,"1003,14","1064,64",23,10,6,3,65%,35%,554,318,83%,67%,4,12,0,1,0,0,2,2,6,3,America-MG
7832,19,24/07/2022,18:01,Atletico-MG,Corinthians,1,2,"1134,04","1115,31",14,7,6,3,53%,47%,521,474,83%,79%,11,12,2,1,0,0,2,0,5,0,Corinthians
7834,19,24/07/2022,18:59,Fortaleza,Santos,0,0,"1092,8","1033,98",27,11,2,3,53%,47%,381,375,80%,71%,11,11,4,4,0,0,3,1,7,5,Empate
7835,19,25/07/2022,20:01,Coritiba,Cuiaba,1,0,"973,29","1012,55",4,8,2,0,42%,58%,365,490,75%,84%,16,12,4,3,1,0,0,1,4,4,Coritiba
7836,20,30/07/2022,16:31,Goias,Coritiba,1,0,"1014,17","973,29",18,20,4,3,49%,51%,356,355,79%,80%,18,11,1,2,0,1,1,3,3,7,Goias
7837,20,30/07/2022,16:32,Ceara,Palmeiras,1,2,"991,86","1208,3",12,16,7,7,47%,53%,373,424,79%,86%,14,11,3,3,1,0,0,5,6,5,Palmeiras
7838,20,30/07/2022,19:01,Corinthians,Botafogo-RJ,1,0,"1115,31","1021,68",16,10,4,3,49%,51%,484,488,78%,80%,6,6,0,0,0,0,1,0,3,4,Corinthians
7839,20,30/07/2022,20:29,Flamengo,Atletico-GO,4,1,"1129,29","1003,14",16,5,6,1,52%,48%,469,433,85%,84%,12,16,0,7,0,1,1,0,6,3,Flamengo
7841,20,31/07/2022,15:59,Internacional,Atletico-MG,3,0,"1164,08","1134,04",9,21,3,5,31%,69%,277,600,70%,88%,13,12,1,1,0,0,1,1,1,7,Internacional
7840,20,31/07/2022,16:01,Athletico-PR,Sao Paulo,1,0,"1073,68","1088,32",10,12,4,2,39%,61%,312,484,75%,85%,15,13,3,4,0,0,1,1,6,5,Athletico-PR
7842,20,31/07/2022,18:00,Cuiaba,Fortaleza,0,1,"1012,55","1092,8",19,7,5,2,57%,43%,429,344,80%,77%,11,10,2,4,0,0,0,1,10,3,Fortaleza
7843,20,31/07/2022,18:00,America-MG,Avai,3,1,"1064,64","920,42",18,10,6,3,47%,53%,372,422,76%,79%,16,17,1,0,0,0,0,2,7,7,America-MG
7844,20,31/07/2022,19:00,Bragantino,Juventude,1,0,"1018,03","913,36",23,9,5,3,52%,48%,445,421,85%,79%,11,15,1,1,0,0,2,1,7,5,Bragantino
7845,20,01/08/2022,20:00,Santos,Fluminense,2,2,"1033,98","1142,24",10,12,3,7,32%,68%,314,660,79%,91%,14,12,2,5,0,0,2,0,5,5,Empate
7846,21,06/08/2022,16:30,Juventude,America-MG,0,1,"913,36","1064,64",15,10,3,4,66%,34%,506,278,83%,69%,12,18,1,2,0,0,2,1,13,2,America-MG
7847,21,06/08/2022,16:31,Botafogo-RJ,Ceara,1,1,"1021,68","991,86",11,16,4,5,39%,61%,347,533,77%,84%,23,9,3,4,0,0,0,1,3,8,Empate
7849,21,06/08/2022,19:00,Atletico-GO,Bragantino,2,1,"1003,14","1018,03",11,21,4,6,42%,58%,338,449,79%,86%,10,10,2,1,0,0,1,1,8,10,Atletico-GO
7848,21,06/08/2022,19:01,Avai,Corinthians,1,1,"920,42","1115,31",7,14,2,4,41%,59%,367,522,78%,81%,11,12,2,1,0,0,4,2,2,8,Empate
7850,21,06/08/2022,20:32,Sao Paulo,Flamengo,0,2,"1088,32","1129,29",13,20,5,7,55%,45%,495,423,83%,79%,12,7,2,2,0,0,1,1,5,3,Flamengo
7851,21,07/08/2022,16:00,Fluminense,Cuiaba,1,0,"1142,24","1012,55",11,9,5,1,65%,35%,558,300,88%,77%,11,14,2,1,0,0,1,2,11,6,Fluminense
7852,21,07/08/2022,16:00,Palmeiras,Goias,3,0,"1208,3","1014,17",19,8,8,2,57%,43%,438,342,84%,80%,12,10,2,3,0,0,3,1,5,4,Palmeiras
7853,21,07/08/2022,18:00,Fortaleza,Internacional,3,0,"1092,8","1164,08",16,8,7,2,33%,67%,266,547,74%,87%,12,15,1,5,1,0,1,0,7,5,Fortaleza
7854,21,07/08/2022,18:59,Atletico-MG,Athletico-PR,2,3,"1134,04","1073,68",21,10,8,5,64%,36%,504,287,87%,79%,10,14,1,2,0,0,0,1,11,2,Athletico-PR
7855,21,08/08/2022,20:04,Coritiba,Santos,1,2,"973,29","1033,98",15,17,2,5,48%,52%,427,464,82%,85%,23,10,3,3,0,0,0,2,6,7,Santos
7856,22,13/08/2022,16:30,Goias,Avai,1,1,"1014,17","920,42",17,13,2,3,46%,54%,314,391,78%,81%,13,10,0,2,1,0,1,2,6,2,Empate
7857,22,13/08/2022,19:02,Corinthians,Palmeiras,0,1,"1115,31","1208,3",14,9,4,3,58%,42%,490,369,81%,76%,15,10,2,2,0,0,1,4,5,3,Palmeiras
7858,22,13/08/2022,20:30,Cuiaba,Juventude,1,0,"1012,55","913,36",13,5,4,3,44%,56%,341,443,80%,82%,14,14,4,4,0,1,4,2,5,4,Cuiaba
7859,22,13/08/2022,21:00,Botafogo-RJ,Atletico-GO,0,0,"1021,68","1003,14",14,11,5,2,55%,45%,459,396,84%,78%,18,10,0,3,1,0,0,3,8,3,Empate
7860,22,14/08/2022,11:01,Coritiba,Atletico-MG,0,1,"973,29","1134,04",7,19,2,7,40%,60%,370,531,75%,82%,7,20,3,0,0,0,0,0,1,9,Atletico-MG
7861,22,14/08/2022,16:00,Ceara,Fortaleza,0,1,"991,86","1092,8",13,12,3,6,65%,35%,483,266,78%,63%,9,13,3,4,0,0,2,1,4,8,Fortaleza
7862,22,14/08/2022,16:00,Flamengo,Athletico-PR,5,0,"1129,29","1073,68",19,5,13,3,70%,30%,571,260,91%,76%,13,14,3,2,0,0,0,1,12,4,Flamengo
7863,22,14/08/2022,16:02,Sao Paulo,Bragantino,3,0,"1088,32","1018,03",16,11,4,4,52%,48%,381,362,77%,82%,17,10,1,0,0,0,4,1,13,4,Sao Paulo
7864,22,14/08/2022,18:03,America-MG,Santos,1,0,"1064,64","1033,98",16,11,5,2,39%,61%,343,541,68%,79%,16,9,1,0,0,0,1,1,6,6,America-MG
7865,22,14/08/2022,18:59,Internacional,Fluminense,3,0,"1164,08","1142,24",15,8,5,0,32%,68%,295,628,80%,90%,21,12,1,1,0,0,1,2,6,5,Internacional
7866,23,20/08/2022,16:30,Atletico-MG,Goias,0,1,"1134,04","1014,17",28,5,7,3,73%,27%,591,233,85%,63%,10,13,0,0,0,0,0,2,7,0,Goias
7867,23,20/08/2022,19:00,Fluminense,Coritiba,5,2,"1142,24","973,29",15,7,6,3,64%,36%,571,334,88%,82%,13,13,1,2,0,0,1,3,11,3,Fluminense
7868,23,21/08/2022,11:00,Juventude,Botafogo-RJ,2,2,"913,36","1021,68",11,18,5,9,34%,66%,289,557,71%,86%,19,11,2,2,0,0,2,3,2,4,Empate
7869,23,21/08/2022,16:00,Palmeiras,Flamengo,1,1,"1208,3","1129,29",20,11,3,5,57%,43%,487,385,83%,76%,11,16,0,2,0,0,1,0,10,4,Empate
7870,23,21/08/2022,18:00,Athletico-PR,America-MG,1,1,"1073,68","1064,64",18,12,9,3,59%,41%,532,369,83%,75%,10,10,0,0,0,0,2,2,2,7,Empate
7871,23,21/08/2022,18:00,Atletico-GO,Cuiaba,1,1,"1003,14","1012,55",7,23,2,7,36%,64%,300,484,76%,88%,14,8,2,2,1,0,1,4,3,17,Empate
7872,23,21/08/2022,18:00,Fortaleza,Corinthians,1,0,"1092,8","1115,31",13,7,4,1,36%,64%,284,494,73%,81%,14,7,1,2,0,0,0,0,4,7,Fortaleza
7873,23,21/08/2022,18:00,Bragantino,Ceara,1,1,"1018,03","991,86",28,8,11,2,58%,42%,427,325,83%,73%,23,16,3,4,0,0,1,2,10,2,Empate
7874,23,21/08/2022,19:00,Santos,Sao Paulo,1,0,"1033,98","1088,32",13,18,5,6,28%,72%,269,669,77%,87%,12,9,4,2,0,0,1,0,5,9,Santos
7875,23,22/08/2022,20:03,Avai,Internacional,0,1,"920,42","1164,08",10,14,2,5,49%,51%,464,476,79%,80%,15,9,5,1,0,0,0,0,8,4,Internacional
7876,24,27/08/2022,16:30,Goias,Atletico-GO,2,1,"1014,17","1003,14",15,10,6,2,30%,70%,211,486,72%,85%,14,9,2,2,1,1,1,1,3,3,Goias
7877,24,27/08/2022,16:30,Coritiba,Avai,1,0,"973,29","920,42",12,12,3,2,43%,57%,358,460,79%,85%,14,14,4,3,0,0,0,2,4,5,Coritiba
7878,24,27/08/2022,19:00,Fluminense,Palmeiras,1,1,"1142,24","1208,3",17,9,3,2,61%,39%,544,350,90%,82%,16,16,3,3,0,0,0,2,3,3,Empate
7879,24,27/08/2022,21:00,Ceara,Athletico-PR,0,0,"991,86","1073,68",19,8,4,2,60%,40%,402,289,81%,73%,9,15,0,1,0,0,1,1,8,3,Empate
7881,24,28/08/2022,16:00,America-MG,Atletico-MG,1,1,"1064,64","1134,04",9,16,5,4,43%,57%,313,421,72%,78%,23,14,4,4,0,0,0,1,6,1,Empate
7880,24,28/08/2022,16:02,Sao Paulo,Fortaleza,0,1,"1088,32","1092,8",15,5,8,1,72%,28%,613,242,85%,64%,10,10,2,2,0,0,1,4,7,2,Fortaleza
7882,24,28/08/2022,18:00,Botafogo-RJ,Flamengo,0,1,"1021,68","1129,29",14,6,4,1,45%,55%,417,502,80%,79%,19,14,3,2,0,0,0,2,3,4,Flamengo
7883,24,28/08/2022,18:00,Cuiaba,Santos,0,0,"1012,55","1033,98",21,7,7,1,46%,54%,366,451,77%,82%,13,6,0,0,0,0,0,4,14,2,Empate
7884,24,29/08/2022,20:00,Internacional,Juventude,4,0,"1164,08","913,36",24,7,13,1,55%,45%,521,435,87%,82%,4,10,0,3,0,0,0,0,10,1,Internacional
7885,24,29/08/2022,21:30,Corinthians,Bragantino,1,0,"1115,31","1018,03",14,15,4,5,47%,53%,437,488,74%,81%,12,8,1,1,0,0,1,5,5,5,Corinthians
7886,25,03/09/2022,16:29,Juventude,Avai,1,1,"913,36","920,42",20,9,7,2,39%,61%,283,468,79%,86%,18,15,6,6,0,0,1,4,7,3,Empate
7887,25,03/09/2022,19:00,Bragantino,Palmeiras,2,2,"1018,03","1208,3",11,11,2,3,40%,60%,323,445,72%,77%,14,12,4,4,0,0,2,3,2,11,Empate
7888,25,03/09/2022,19:02,Athletico-PR,Fluminense,1,0,"1073,68","1142,24",7,12,2,3,26%,74%,241,699,72%,90%,15,7,2,0,0,0,1,0,6,3,Athletico-PR
7889,25,03/09/2022,20:30,America-MG,Coritiba,2,0,"1064,64","973,29",25,11,10,2,52%,48%,429,404,82%,79%,19,8,2,3,0,0,0,4,4,5,America-MG
7890,25,04/09/2022,11:00,Flamengo,Ceara,1,1,"1129,29","991,86",15,6,6,1,63%,37%,483,296,86%,73%,12,19,3,6,1,1,0,2,12,7,Empate
7891,25,04/09/2022,16:01,Corinthians,Internacional,2,2,"1115,31","1164,08",12,14,4,4,49%,51%,493,485,82%,79%,10,14,2,2,0,0,2,1,2,8,Empate
7892,25,04/09/2022,16:01,Fortaleza,Botafogo-RJ,1,3,"1092,8","1021,68",15,17,4,9,57%,43%,386,291,74%,69%,15,14,1,2,0,0,2,1,5,9,Botafogo-RJ
7893,25,04/09/2022,18:00,Atletico-GO,Atletico-MG,0,2,"1003,14","1134,04",12,12,2,7,49%,51%,451,484,83%,82%,12,6,1,2,0,0,1,3,5,3,Atletico-MG
7894,25,04/09/2022,18:59,Cuiaba,Sao Paulo,1,1,"1012,55","1088,32",12,10,4,2,33%,67%,277,574,74%,87%,18,9,3,1,0,1,5,4,7,5,Empate
7895,25,05/09/2022,19:59,Santos,Goias,1,2,"1033,98","1014,17",24,9,8,4,67%,33%,516,270,84%,65%,8,16,1,2,0,0,1,0,13,2,Goias
7896,26,07/09/2022,17:00,Atletico-MG,Bragantino,1,1,"1134,04","1018,03",21,6,6,2,62%,38%,592,363,84%,80%,8,10,1,2,0,0,1,1,7,5,Empate
7898,26,10/09/2022,16:29,Ceara,Santos,2,1,"991,86","1033,98",8,10,4,4,43%,57%,343,452,78%,84%,24,17,4,3,0,0,4,2,3,5,Ceara
7897,26,10/09/2022,16:30,Internacional,Cuiaba,1,0,"1164,08","1012,55",16,1,3,0,68%,32%,716,331,89%,72%,16,14,1,3,0,0,2,0,4,3,Internacional
7899,26,10/09/2022,19:00,Fluminense,Fortaleza,2,1,"1142,24","1092,8",15,11,7,3,67%,33%,514,245,85%,72%,7,19,1,2,0,0,5,6,5,6,Fluminense
7900,26,10/09/2022,21:01,Palmeiras,Juventude,2,1,"1208,3","913,36",24,6,9,1,67%,33%,498,251,85%,65%,6,15,0,3,0,0,3,1,14,3,Palmeiras
7901,26,11/09/2022,11:01,Avai,Athletico-PR,1,1,"920,42","1073,68",15,9,3,2,70%,30%,550,250,85%,67%,17,20,3,3,0,1,1,1,7,2,Empate
7902,26,11/09/2022,11:02,Botafogo-RJ,America-MG,0,0,"1021,68","1064,64",20,12,5,2,47%,53%,366,421,76%,74%,11,20,1,5,0,0,1,3,6,11,Empate
7904,26,11/09/2022,16:02,Coritiba,Atletico-GO,2,0,"973,29","1003,14",13,15,5,4,42%,58%,322,454,74%,85%,16,11,6,3,0,1,1,2,7,8,Coritiba
7903,26,11/09/2022,16:03,Sao Paulo,Corinthians,1,1,"1088,32","1115,31",13,18,3,7,43%,57%,355,473,74%,80%,11,14,3,1,0,0,1,3,3,7,Empate
7905,26,11/09/2022,19:00,Goias,Flamengo,1,1,"1014,17","1129,29",7,15,4,6,28%,72%,219,548,73%,89%,14,14,3,1,0,0,1,0,4,9,Empate
7906,27,17/09/2022,16:32,Avai,Atletico-MG,1,0,"920,42","1134,04",9,13,4,3,39%,61%,307,458,72%,79%,16,20,4,3,0,0,2,1,2,10,Avai
7907,27,17/09/2022,19:00,Botafogo-RJ,Coritiba,2,0,"1021,68","973,29",12,18,4,2,54%,46%,420,347,80%,79%,12,17,2,4,0,0,1,3,5,10,Botafogo-RJ
7908,27,18/09/2022,11:01,Bragantino,Goias,1,1,"1018,03","1014,17",21,5,6,2,60%,40%,431,295,82%,72%,14,16,0,5,0,0,0,0,5,2,Empate
7910,27,18/09/2022,15:59,Ceara,Sao Paulo,0,2,"991,86","1088,32",8,21,1,7,39%,61%,329,512,75%,84%,15,11,5,2,2,0,0,0,4,10,Sao Paulo
7909,27,18/09/2022,16:00,Flamengo,Fluminense,1,2,"1129,29","1142,24",18,12,6,4,49%,51%,415,440,86%,84%,12,10,1,4,2,3,4,0,6,2,Fluminense
7912,27,18/09/2022,17:59,Juventude,Fortaleza,1,1,"913,36","1092,8",18,11,8,1,62%,38%,498,324,82%,75%,14,17,2,3,0,0,1,1,14,2,Empate
7911,27,18/09/2022,18:00,America-MG,Corinthians,1,0,"1064,64","1115,31",16,11,7,3,45%,55%,379,462,81%,81%,14,12,1,3,0,0,2,1,4,8,America-MG
7913,27,18/09/2022,18:30,Palmeiras,Santos,1,0,"1208,3","1033,98",19,17,4,3,55%,45%,432,374,82%,80%,12,12,3,4,1,0,1,1,8,5,Palmeiras
7914,27,18/09/2022,19:01,Athletico-PR,Cuiaba,2,2,"1073,68","1012,55",17,11,3,5,64%,36%,455,258,83%,70%,9,10,3,1,0,1,2,2,8,4,Empate
7915,27,19/09/2022,20:05,Atletico-GO,Internacional,1,2,"1003,14","1164,08",19,13,4,4,55%,45%,398,356,82%,80%,19,13,3,2,0,0,0,1,10,2,Internacional
7916,28,25/09/2022,20:01,Sao Paulo,Avai,4,0,"1088,32","920,42",17,7,6,2,61%,39%,568,363,89%,82%,13,8,2,4,0,0,1,1,9,4,Sao Paulo
7917,28,27/09/2022,21:00,Santos,Athletico-PR,2,0,"1033,98","1073,68",11,14,4,3,48%,52%,358,389,75%,80%,19,21,3,3,0,0,1,2,5,4,Santos
7921,28,28/09/2022,18:59,Fortaleza,Flamengo,3,2,"1092,8","1129,29",20,7,8,3,27%,73%,241,668,77%,88%,15,15,2,5,0,0,3,0,7,3,Fortaleza
7919,28,28/09/2022,19:00,Corinthians,Atletico-GO,2,1,"1115,31","1003,14",19,11,8,5,65%,35%,611,330,87%,80%,5,14,0,3,0,0,1,0,5,4,Corinthians
7920,28,28/09/2022,19:00,Fluminense,Juventude,4,0,"1142,24","913,36",21,10,6,3,62%,38%,658,409,91%,83%,5,9,1,1,0,0,2,3,5,5,Fluminense
7918,28,28/09/2022,19:01,Coritiba,Ceara,1,0,"973,29","991,86",14,11,4,3,31%,69%,256,557,75%,88%,12,9,2,4,0,0,3,3,7,3,Coritiba
7922,28,28/09/2022,21:42,Cuiaba,America-MG,2,1,"1012,55","1064,64",11,18,3,8,42%,58%,311,426,72%,79%,13,14,1,6,0,0,2,1,2,4,Cuiaba
7925,28,28/09/2022,21:44,Goias,Botafogo-RJ,0,1,"1014,17","1021,68",6,17,1,6,44%,56%,328,394,74%,79%,16,14,4,4,0,0,2,1,6,11,Botafogo-RJ
7923,28,28/09/2022,21:45,Internacional,Bragantino,0,0,"1164,08","1018,03",12,12,6,5,59%,41%,544,384,83%,78%,14,15,1,2,0,0,2,0,6,3,Empate
7924,28,28/09/2022,21:45,Atletico-MG,Palmeiras,0,1,"1134,04","1208,3",16,10,3,3,68%,32%,516,245,84%,65%,11,13,3,3,0,0,2,3,7,9,Palmeiras
7926,29,01/10/2022,15:00,Atletico-MG,Fluminense,2,0,"1134,04","1142,24",14,5,5,2,29%,71%,250,627,78%,89%,16,4,2,2,0,1,1,3,10,1,Atletico-MG
7928,29,01/10/2022,15:01,Ceara,America-MG,1,2,"991,86","1064,64",16,10,4,4,62%,38%,407,261,80%,65%,15,23,3,4,0,0,0,1,5,4,America-MG
7927,29,01/10/2022,15:02,Internacional,Santos,1,0,"1164,08","1033,98",9,11,3,2,47%,53%,455,503,83%,86%,7,13,1,4,0,0,3,1,2,5,Internacional
7929,29,01/10/2022,19:00,Avai,Atletico-GO,1,2,"920,42","1003,14",20,9,3,3,59%,41%,419,312,81%,76%,7,13,2,4,0,0,2,0,11,3,Atletico-GO
7930,29,01/10/2022,19:00,Athletico-PR,Juventude,2,0,"1073,68","913,36",17,6,6,1,52%,48%,336,333,83%,81%,12,11,3,5,0,0,0,0,11,2,Athletico-PR
7931,29,01/10/2022,19:00,Flamengo,Bragantino,4,1,"1129,29","1018,03",23,5,9,3,68%,32%,671,328,90%,83%,7,6,1,0,0,1,0,1,10,1,Flamengo
7932,29,01/10/2022,19:00,Goias,Fortaleza,0,1,"1014,17","1092,8",12,15,3,4,55%,45%,421,357,81%,73%,11,15,3,2,0,0,3,2,6,3,Fortaleza
7933,29,01/10/2022,21:01,Corinthians,Cuiaba,2,0,"1115,31","1012,55",15,9,6,4,60%,40%,650,422,86%,81%,11,5,1,0,0,0,1,2,7,4,Corinthians
7934,29,03/10/2022,20:00,Botafogo-RJ,Palmeiras,1,3,"1021,68","1208,3",10,12,2,5,48%,52%,399,421,77%,80%,16,14,4,1,0,1,1,6,2,6,Palmeiras
7936,30,04/10/2022,21:31,Juventude,Corinthians,2,2,"913,36","1115,31",17,12,2,6,34%,66%,326,650,77%,87%,9,7,1,2,0,0,1,1,2,5,Empate
7937,30,05/10/2022,18:59,Atletico-GO,Fluminense,3,2,"1003,14","1142,24",29,13,10,5,40%,60%,301,482,77%,86%,16,13,4,0,0,0,4,1,12,5,Atletico-GO
7938,30,05/10/2022,19:00,Ceara,Goias,1,1,"991,86","1014,17",14,16,6,5,52%,48%,339,316,82%,80%,19,24,3,4,1,0,1,0,7,3,Empate
7939,30,05/10/2022,19:00,Bragantino,Cuiaba,2,1,"1018,03","1012,55",14,13,5,4,46%,54%,412,461,81%,82%,14,10,2,3,0,0,1,0,2,7,Bragantino
7940,30,05/10/2022,19:30,Athletico-PR,Fortaleza,1,1,"1073,68","1092,8",21,9,4,2,63%,37%,484,300,80%,66%,11,10,2,1,0,0,1,0,13,4,Empate
7941,30,05/10/2022,21:30,Flamengo,Internacional,0,0,"1129,29","1164,08",21,16,6,7,67%,33%,661,338,89%,80%,13,8,3,2,0,0,0,2,11,3,Empate
7942,30,05/10/2022,21:30,Santos,Atletico-MG,1,2,"1033,98","1134,04",10,12,5,3,43%,57%,350,461,78%,80%,18,18,2,4,1,0,4,1,5,4,Atletico-MG
7943,30,06/10/2022,19:00,Palmeiras,Coritiba,4,0,"1208,3","973,29",19,11,11,3,57%,43%,501,396,89%,83%,16,13,1,2,0,0,4,0,9,6,Palmeiras
7945,30,06/10/2022,20:00,Avai,Botafogo-RJ,1,2,"920,42","1021,68",6,14,2,6,57%,43%,441,346,81%,80%,17,20,2,4,0,0,2,1,3,5,Botafogo-RJ
7944,30,06/10/2022,20:01,America-MG,Sao Paulo,1,2,"1064,64","1088,32",13,18,4,4,33%,67%,277,563,66%,85%,13,13,2,4,0,0,0,1,3,3,Sao Paulo
7946,31,08/10/2022,18:59,Cuiaba,Flamengo,1,2,"1012,55","1129,29",21,17,5,5,45%,55%,326,405,80%,87%,14,11,2,2,0,0,1,2,7,6,Flamengo
7947,31,08/10/2022,21:02,Corinthians,Athletico-PR,2,1,"1115,31","1073,68",7,19,3,4,51%,49%,412,389,78%,75%,10,16,1,0,0,0,4,0,5,6,Corinthians
7948,31,09/10/2022,11:01,Internacional,Goias,4,2,"1164,08","1014,17",20,16,11,8,61%,39%,463,290,85%,78%,15,23,1,7,0,0,0,0,6,6,Internacional
7950,31,09/10/2022,16:00,Fortaleza,Avai,2,0,"1092,8","920,42",16,10,5,2,34%,66%,327,624,80%,86%,16,11,1,1,0,0,1,0,3,6,Fortaleza
