partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
7828,19,Flamengo,19,8,58%,453,85%,19,1,0,0,5
7828,19,Avai,13,4,42%,333,81%,19,1,0,1,6
7830,19,Palmeiras,18,9,52%,391,83%,13,0,0,4,12
7830,19,Internacional,11,5,48%,374,77%,15,1,0,1,5
7831,19,Juventude,13,7,44%,337,81%,20,1,0,1,8
7831,19,Ceara,17,4,56%,429,85%,14,3,0,1,3
7829,19,Bragantino,5,2,39%,331,72%,20,2,0,4,5
7829,19,Fluminense,24,7,61%,528,82%,11,5,1,2,9
7833,19,America-MG,10,3,35%,318,67%,12,1,0,2,3
7833,19,Atletico-GO,23,6,65%,554,83%,4,0,0,2,6
7832,19,Atletico-MG,14,6,53%,521,83%,11,2,0,2,5
7832,19,Corinthians,7,3,47%,474,79%,12,1,0,0,0
7834,19,Santos,11,3,47%,375,71%,11,4,0,1,5
7834,19,Fortaleza,27,2,53%,381,80%,11,4,0,3,7
7835,19,Cuiaba,8,0,58%,490,84%,12,3,0,1,4
7835,19,Coritiba,4,2,42%,365,75%,16,4,1,0,4
7836,20,Goias,18,4,49%,356,79%,18,1,0,1,3
7836,20,Coritiba,20,3,51%,355,80%,11,2,1,3,7
7837,20,Ceara,12,7,47%,373,79%,14,3,1,0,6
7837,20,Palmeiras,16,7,53%,424,86%,11,3,0,5,5
7838,20,Corinthians,16,4,49%,484,78%,6,0,0,1,3
7838,20,Botafogo-RJ,10,3,51%,488,80%,6,0,0,0,4
7839,20,Atletico-GO,5,1,48%,433,84%,16,7,1,0,3
7839,20,Flamengo,16,6,52%,469,85%,12,0,0,1,6
7841,20,Internacional,9,3,31%,277,70%,13,1,0,1,1
7841,20,Atletico-MG,21,5,69%,600,88%,12,1,0,1,7
7840,20,Sao Paulo,12,2,61%,484,85%,13,4,0,1,5
7840,20,Athletico-PR,10,4,39%,312,75%,15,3,0,1,6
7842,20,Fortaleza,7,2,43%,344,77%,10,4,0,1,3
7842,20,Cuiaba,19,5,57%,429,80%,11,2,0,0,10
7843,20,Avai,10,3,53%,422,79%,17,0,0,2,7
7843,20,America-MG,18,6,47%,372,76%,16,1,0,0,7
7844,20,Bragantino,23,5,52%,445,85%,11,1,0,2,7
7844,20,Juventude,9,3,48%,421,79%,15,1,0,1,5
7845,20,Fluminense,12,7,68%,660,91%,12,5,0,0,5
7845,20,Santos,10,3,32%,314,79%,14,2,0,2,5
7846,21,Juventude,15,3,66%,506,83%,12,1,0,2,13
7846,21,America-MG,10,4,34%,278,69%,18,2,0,1,2
7847,21,Botafogo-RJ,11,4,39%,347,77%,23,3,0,0,3
7847,21,Ceara,16,5,61%,533,84%,9,4,0,1,8
7849,21,Bragantino,21,6,58%,449,86%,10,1,0,1,10
7849,21,Atletico-GO,11,4,42%,338,79%,10,2,0,1,8
7848,21,Corinthians,14,4,59%,522,81%,12,1,0,2,8
7848,21,Avai,7,2,41%,367,78%,11,2,0,4,2
7850,21,Flamengo,20,7,45%,423,79%,7,2,0,1,3
7850,21,Sao Paulo,13,5,55%,495,83%,12,2,0,1,5
7851,21,Cuiaba,9,1,35%,300,77%,14,1,0,2,6
7851,21,Fluminense,11,5,65%,558,88%,11,2,0,1,11
7852,21,Palmeiras,19,8,57%,438,84%,12,2,0,3,5
7852,21,Goias,8,2,43%,342,80%,10,3,0,1,4
7853,21,Fortaleza,16,7,33%,266,74%,12,1,1,1,7
7853,21,Internacional,8,2,67%,547,87%,15,5,0,0,5
7854,21,Atletico-MG,21,8,64%,504,87%,10,1,0,0,11
7854,21,Athletico-PR,10,5,36%,287,79%,14,2,0,1,2
7855,21,Santos,17,5,52%,464,85%,10,3,0,2,7
7855,21,Coritiba,15,2,48%,427,82%,23,3,0,0,6
7856,22,Avai,13,3,54%,391,81%,10,2,0,2,2
7856,22,Goias,17,2,46%,314,78%,13,0,1,1,6
7857,22,Corinthians,14,4,58%,490,81%,15,2,0,1,5
7857,22,Palmeiras,9,3,42%,369,76%,10,2,0,4,3
7858,22,Juventude,5,3,56%,443,82%,14,4,1,2,4
7858,22,Cuiaba,13,4,44%,341,80%,14,4,0,4,5
7859,22,Atletico-GO,11,2,45%,396,78%,10,3,0,3,3
7859,22,Botafogo-RJ,14,5,55%,459,84%,18,0,1,0,8
7860,22,Atletico-MG,19,7,60%,531,82%,20,0,0,0,9
7860,22,Coritiba,7,2,40%,370,75%,7,3,0,0,1
7861,22,Ceara,13,3,65%,483,78%,9,3,0,2,4
7861,22,Fortaleza,12,6,35%,266,63%,13,4,0,1,8
7862,22,Athletico-PR,5,3,30%,260,76%,14,2,0,1,4
7862,22,Flamengo,19,13,70%,571,91%,13,3,0,0,12
7863,22,Sao Paulo,16,4,52%,381,77%,17,1,0,4,13
7863,22,Bragantino,11,4,48%,362,82%,10,0,0,1,4
7864,22,America-MG,16,5,39%,343,68%,16,1,0,1,6
7864,22,Santos,11,2,61%,541,79%,9,0,0,1,6
7865,22,Fluminense,8,0,68%,628,90%,12,1,0,2,5
7865,22,Internacional,15,5,32%,295,80%,21,1,0,1,6
7866,23,Atletico-MG,28,7,73%,591,85%,10,0,0,0,7
7866,23,Goias,5,3,27%,233,63%,13,0,0,2,0
7867,23,Fluminense,15,6,64%,571,88%,13,1,0,1,11
7867,23,Coritiba,7,3,36%,334,82%,13,2,0,3,3
7868,23,Botafogo-RJ,18,9,66%,557,86%,11,2,0,3,4
7868,23,Juventude,11,5,34%,289,71%,19,2,0,2,2
7869,23,Flamengo,11,5,43%,385,76%,16,2,0,0,4
7869,23,Palmeiras,20,3,57%,487,83%,11,0,0,1,10
7870,23,Athletico-PR,18,9,59%,532,83%,10,0,0,2,2
7870,23,America-MG,12,3,41%,369,75%,10,0,0,2,7
7871,23,Cuiaba,23,7,64%,484,88%,8,2,0,4,17
7871,23,Atletico-GO,7,2,36%,300,76%,14,2,1,1,3
7872,23,Fortaleza,13,4,36%,284,73%,14,1,0,0,4
7872,23,Corinthians,7,1,64%,494,81%,7,2,0,0,7
7873,23,Bragantino,28,11,58%,427,83%,23,3,0,1,10
7873,23,Ceara,8,2,42%,325,73%,16,4,0,2,2
7874,23,Santos,13,5,28%,269,77%,12,4,0,1,5
7874,23,Sao Paulo,18,6,72%,669,87%,9,2,0,0,9
7875,23,Internacional,14,5,51%,476,80%,9,1,0,0,4
7875,23,Avai,10,2,49%,464,79%,15,5,0,0,8
7876,24,Atletico-GO,10,2,70%,486,85%,9,2,1,1,3
7876,24,Goias,15,6,30%,211,72%,14,2,1,1,3
7877,24,Avai,12,2,57%,460,85%,14,3,0,2,5
7877,24,Coritiba,12,3,43%,358,79%,14,4,0,0,4
7878,24,Fluminense,17,3,61%,544,90%,16,3,0,0,3
7878,24,Palmeiras,9,2,39%,350,82%,16,3,0,2,3
7879,24,Ceara,19,4,60%,402,81%,9,0,0,1,8
7879,24,Athletico-PR,8,2,40%,289,73%,15,1,0,1,3
7881,24,America-MG,9,5,43%,313,72%,23,4,0,0,6
7881,24,Atletico-MG,16,4,57%,421,78%,14,4,0,1,1
7880,24,Sao Paulo,15,8,72%,613,85%,10,2,0,1,7
7880,24,Fortaleza,5,1,28%,242,64%,10,2,0,4,2
7882,24,Flamengo,6,1,55%,502,79%,14,2,0,2,4
7882,24,Botafogo-RJ,14,4,45%,417,80%,19,3,0,0,3
7883,24,Santos,7,1,54%,451,82%,6,0,0,4,2
7883,24,Cuiaba,21,7,46%,366,77%,13,0,0,0,14
7884,24,Internacional,24,13,55%,521,87%,4,0,0,0,10
7884,24,Juventude,7,1,45%,435,82%,10,3,0,0,1
7885,24,Corinthians,14,4,47%,437,74%,12,1,0,1,5
7885,24,Bragantino,15,5,53%,488,81%,8,1,0,5,5
7886,25,Juventude,20,7,39%,283,79%,18,6,0,1,7
7886,25,Avai,9,2,61%,468,86%,15,6,0,4,3
7887,25,Bragantino,11,2,40%,323,72%,14,4,0,2,2
7887,25,Palmeiras,11,3,60%,445,77%,12,4,0,3,11
7888,25,Athletico-PR,7,2,26%,241,72%,15,2,0,1,6
7888,25,Fluminense,12,3,74%,699,90%,7,0,0,0,3
7889,25,Coritiba,11,2,48%,404,79%,8,3,0,4,5
7889,25,America-MG,25,10,52%,429,82%,19,2,0,0,4
7890,25,Flamengo,15,6,63%,483,86%,12,3,1,0,12
7890,25,Ceara,6,1,37%,296,73%,19,6,1,2,7
7891,25,Internacional,14,4,51%,485,79%,14,2,0,1,8
7891,25,Corinthians,12,4,49%,493,82%,10,2,0,2,2
7892,25,Fortaleza,15,4,57%,386,74%,15,1,0,2,5
7892,25,Botafogo-RJ,17,9,43%,291,69%,14,2,0,1,9
7893,25,Atletico-MG,12,7,51%,484,82%,6,2,0,3,3
7893,25,Atletico-GO,12,2,49%,451,83%,12,1,0,1,5
7894,25,Cuiaba,12,4,33%,277,74%,18,3,0,5,7
7894,25,Sao Paulo,10,2,67%,574,87%,9,1,1,4,5
7895,25,Santos,24,8,67%,516,84%,8,1,0,1,13
7895,25,Goias,9,4,33%,270,65%,16,2,0,0,2
7896,26,Bragantino,6,2,38%,363,80%,10,2,0,1,5
7896,26,Atletico-MG,21,6,62%,592,84%,8,1,0,1,7
7898,26,Ceara,8,4,43%,343,78%,24,4,0,4,3
7898,26,Santos,10,4,57%,452,84%,17,3,0,2,5
7897,26,Internacional,16,3,68%,716,89%,16,1,0,2,4
7897,26,Cuiaba,1,0,32%,331,72%,14,3,0,0,3
7899,26,Fluminense,15,7,67%,514,85%,7,1,0,5,5
7899,26,Fortaleza,11,3,33%,245,72%,19,2,0,6,6
7900,26,Palmeiras,24,9,67%,498,85%,6,0,0,3,14
7900,26,Juventude,6,1,33%,251,65%,15,3,0,1,3
7901,26,Avai,15,3,70%,550,85%,17,3,0,1,7
7901,26,Athletico-PR,9,2,30%,250,67%,20,3,1,1,2
7902,26,America-MG,12,2,53%,421,74%,20,5,0,3,11
7902,26,Botafogo-RJ,20,5,47%,366,76%,11,1,0,1,6
7904,26,Coritiba,13,5,42%,322,74%,16,6,0,1,7
7904,26,Atletico-GO,15,4,58%,454,85%,11,3,1,2,8
7903,26,Corinthians,18,7,57%,473,80%,14,1,0,3,7
7903,26,Sao Paulo,13,3,43%,355,74%,11,3,0,1,3
7905,26,Goias,7,4,28%,219,73%,14,3,0,1,4
7905,26,Flamengo,15,6,72%,548,89%,14,1,0,0,9
7906,27,Atletico-MG,13,3,61%,458,79%,20,3,0,1,10
7906,27,Avai,9,4,39%,307,72%,16,4,0,2,2
7907,27,Botafogo-RJ,12,4,54%,420,80%,12,2,0,1,5
7907,27,Coritiba,18,2,46%,347,79%,17,4,0,3,10
7908,27,Goias,5,2,40%,295,72%,16,5,0,0,2
7908,27,Bragantino,21,6,60%,431,82%,14,0,0,0,5
7910,27,Ceara,8,1,39%,329,75%,15,5,2,0,4
7910,27,Sao Paulo,21,7,61%,512,84%,11,2,0,0,10
7909,27,Fluminense,12,4,51%,440,84%,10,4,3,0,2
7909,27,Flamengo,18,6,49%,415,86%,12,1,2,4,6
7912,27,Fortaleza,11,1,38%,324,75%,17,3,0,1,2
7912,27,Juventude,18,8,62%,498,82%,14,2,0,1,14
7911,27,America-MG,16,7,45%,379,81%,14,1,0,2,4
7911,27,Corinthians,11,3,55%,462,81%,12,3,0,1,8
7913,27,Santos,17,3,45%,374,80%,12,4,0,1,5
7913,27,Palmeiras,19,4,55%,432,82%,12,3,1,1,8
7914,27,Athletico-PR,17,3,64%,455,83%,9,3,0,2,8
7914,27,Cuiaba,11,5,36%,258,70%,10,1,1,2,4
7915,27,Internacional,13,4,45%,356,80%,13,2,0,1,2
7915,27,Atletico-GO,19,4,55%,398,82%,19,3,0,0,10
7916,28,Sao Paulo,17,6,61%,568,89%,13,2,0,1,9
7916,28,Avai,7,2,39%,363,82%,8,4,0,1,4
7917,28,Athletico-PR,14,3,52%,389,80%,21,3,0,2,4
7917,28,Santos,11,4,48%,358,75%,19,3,0,1,5
7921,28,Fortaleza,20,8,27%,241,77%,15,2,0,3,7
7921,28,Flamengo,7,3,73%,668,88%,15,5,0,0,3
7919,28,Corinthians,19,8,65%,611,87%,5,0,0,1,5
7919,28,Atletico-GO,11,5,35%,330,80%,14,3,0,0,4
7920,28,Fluminense,21,6,62%,658,91%,5,1,0,2,5
7920,28,Juventude,10,3,38%,409,83%,9,1,0,3,5
7918,28,Coritiba,14,4,31%,256,75%,12,2,0,3,7
7918,28,Ceara,11,3,69%,557,88%,9,4,0,3,3
7922,28,Cuiaba,11,3,42%,311,72%,13,1,0,2,2
7922,28,America-MG,18,8,58%,426,79%,14,6,0,1,4
7925,28,Goias,6,1,44%,328,74%,16,4,0,2,6
7925,28,Botafogo-RJ,17,6,56%,394,79%,14,4,0,1,11
7923,28,Internacional,12,6,59%,544,83%,14,1,0,2,6
7923,28,Bragantino,12,5,41%,384,78%,15,2,0,0,3
7924,28,Atletico-MG,16,3,68%,516,84%,11,3,0,2,7
7924,28,Palmeiras,10,3,32%,245,65%,13,3,0,3,9
7926,29,Fluminense,5,2,71%,627,89%,4,2,1,3,1
7926,29,Atletico-MG,14,5,29%,250,78%,16,2,0,1,10
7928,29,America-MG,10,4,38%,261,65%,23,4,0,1,4
7928,29,Ceara,16,4,62%,407,80%,15,3,0,0,5
7927,29,Internacional,9,3,47%,455,83%,7,1,0,3,2
7927,29,Santos,11,2,53%,503,86%,13,4,0,1,5
7929,29,Avai,20,3,59%,419,81%,7,2,0,2,11
7929,29,Atletico-GO,9,3,41%,312,76%,13,4,0,0,3
7930,29,Athletico-PR,17,6,52%,336,83%,12,3,0,0,11
7930,29,Juventude,6,1,48%,333,81%,11,5,0,0,2
7931,29,Flamengo,23,9,68%,671,90%,7,1,0,0,10
7931,29,Bragantino,5,3,32%,328,83%,6,0,1,1,1
7932,29,Goias,12,3,55%,421,81%,11,3,0,3,6
7932,29,Fortaleza,15,4,45%,357,73%,15,2,0,2,3
7933,29,Cuiaba,9,4,40%,422,81%,5,0,0,2,4
7933,29,Corinthians,15,6,60%,650,86%,11,1,0,1,7
7934,29,Botafogo-RJ,10,2,48%,399,77%,16,4,0,1,2
7934,29,Palmeiras,12,5,52%,421,80%,14,1,1,6,6
7936,30,Juventude,17,2,34%,326,77%,9,1,0,1,2
7936,30,Corinthians,12,6,66%,650,87%,7,2,0,1,5
7937,30,Atletico-GO,29,10,40%,301,77%,16,4,0,4,12
7937,30,Fluminense,13,5,60%,482,86%,13,0,0,1,5
7938,30,Ceara,14,6,52%,339,82%,19,3,1,1,7
7938,30,Goias,16,5,48%,316,80%,24,4,0,0,3
7939,30,Cuiaba,13,4,54%,461,82%,10,3,0,0,7
7939,30,Bragantino,14,5,46%,412,81%,14,2,0,1,2
7940,30,Athletico-PR,21,4,63%,484,80%,11,2,0,1,13
7940,30,Fortaleza,9,2,37%,300,66%,10,1,0,0,4
7941,30,Internacional,16,7,33%,338,80%,8,2,0,2,3
7941,30,Flamengo,21,6,67%,661,89%,13,3,0,0,11
7942,30,Atletico-MG,12,3,57%,461,80%,18,4,0,1,4
7942,30,Santos,10,5,43%,350,78%,18,2,1,4,5
7943,30,Palmeiras,19,11,57%,501,89%,16,1,0,4,9
7943,30,Coritiba,11,3,43%,396,83%,13,2,0,0,6
7945,30,Avai,6,2,57%,441,81%,17,2,0,2,3
7945,30,Botafogo-RJ,14,6,43%,346,80%,20,4,0,1,5
7944,30,America-MG,13,4,33%,277,66%,13,2,0,0,3
7944,30,Sao Paulo,18,4,67%,563,85%,13,4,0,1,3
7946,31,Flamengo,17,5,55%,405,87%,11,2,0,2,6
7946,31,Cuiaba,21,5,45%,326,80%,14,2,0,1,7
7947,31,Athletico-PR,19,4,49%,389,75%,16,0,0,0,6
7947,31,Corinthians,7,3,51%,412,78%,10,1,0,4,5
7948,31,Goias,16,8,39%,290,78%,23,7,0,0,6
7948,31,Internacional,20,11,61%,463,85%,15,1,0,0,6
7950,31,Avai,10,2,66%,624,86%,11,1,0,0,6
7950,31,Fortaleza,16,5,34%,327,80%,16,1,0,1,3
7949,31,Botafogo-RJ,7,1,32%,248,66%,8,2,0,3,4
7949,31,Sao Paulo,8,2,68%,500,81%,16,3,1,4,10
7951,31,Bragantino,17,4,66%,488,85%,12,3,0,2,8
7951,31,Coritiba,6,2,34%,269,66%,7,0,1,2,5
7952,31,Atletico-MG,16,2,64%,565,85%,12,3,0,3,16
7952,31,Ceara,5,2,36%,328,76%,18,5,0,1,0
7953,31,Fluminense,22,10,63%,511,85%,8,1,0,4,8
7953,31,America-MG,18,8,37%,303,73%,18,3,0,4,7
7954,31,Palmeiras,17,6,57%,451,84%,8,2,0,1,9
7954,31,Atletico-GO,10,2,43%,350,77%,15,4,0,1,4
7955,31,Santos,19,8,51%,437,85%,13,2,0,0,3
7955,31,Juventude,16,3,49%,432,84%,10,0,0,1,8
7956,32,Atletico-MG,13,3,63%,563,85%,12,0,0,1,10
7956,32,Flamengo,7,4,37%,348,78%,12,4,0,0,0
7957,32,America-MG,19,7,67%,457,82%,10,1,0,1,4
7957,32,Fortaleza,9,4,33%,234,64%,24,2,1,1,8
7959,32,Palmeiras,19,8,56%,358,85%,9,3,0,2,15
7959,32,Sao Paulo,5,1,44%,305,75%,14,3,2,0,3
7958,32,Cuiaba,10,1,34%,211,52%,20,4,1,1,7
7958,32,Ceara,22,4,66%,377,78%,11,4,0,3,10
7960,32,Juventude,20,6,51%,470,88%,10,2,0,0,7
7960,32,Atletico-GO,8,3,49%,472,82%,19,1,0,1,4
7961,32,Botafogo-RJ,12,3,51%,488,84%,15,3,0,1,3
7961,32,Internacional,11,1,49%,475,78%,13,5,0,3,4
7962,32,Avai,15,3,42%,407,83%,12,2,0,2,9
7962,32,Fluminense,17,7,58%,565,84%,15,0,0,1,5
7963,32,Coritiba,15,3,46%,343,78%,11,2,0,0,4
7963,32,Athletico-PR,15,7,54%,387,79%,21,3,0,3,10
7964,32,Bragantino,19,3,57%,400,82%,21,3,1,1,15
7964,32,Santos,9,3,43%,335,76%,11,4,0,1,2
7935,29,Coritiba,13,4,39%,347,80%,12,6,0,2,3
7935,29,Sao Paulo,19,7,61%,554,87%,12,2,0,5,5
7966,33,Athletico-PR,9,4,53%,412,78%,13,3,0,0,4
7966,33,Bragantino,11,6,47%,376,78%,16,0,0,1,4
7967,33,Flamengo,15,6,54%,413,75%,10,1,0,3,11
7967,33,America-MG,9,3,46%,348,72%,17,1,0,1,4
7968,33,Santos,12,3,53%,486,84%,15,1,1,1,7
7968,33,Corinthians,8,2,47%,454,82%,11,3,1,0,4
7969,33,Avai,10,2,51%,401,85%,7,2,0,0,7
7969,33,Palmeiras,22,9,49%,384,86%,12,2,0,3,9
7971,33,Sao Paulo,13,6,60%,599,90%,10,2,0,1,6
7971,33,Juventude,13,3,40%,410,88%,6,2,0,2,5
7970,33,Fluminense,18,7,65%,623,89%,15,3,0,3,9
7970,33,Botafogo-RJ,12,5,35%,341,81%,11,2,0,2,2
7973,33,Atletico-GO,12,5,40%,330,78%,20,3,0,1,4
7973,33,Ceara,12,2,60%,497,84%,13,2,0,3,5
7974,33,Goias,5,3,29%,227,64%,16,4,0,5,4
7974,33,Cuiaba,24,4,71%,558,84%,11,3,0,2,6
7972,33,Internacional,11,3,65%,527,87%,10,1,0,2,6
7972,33,Coritiba,12,2,35%,272,77%,16,3,0,3,7
7975,33,Fortaleza,4,0,31%,235,60%,22,4,0,3,2
7975,33,Atletico-MG,9,3,69%,519,84%,10,1,0,0,11
7976,34,Flamengo,19,12,55%,523,85%,14,3,0,1,7
7976,34,Santos,8,4,45%,439,82%,16,4,0,2,2
7977,34,Palmeiras,17,6,72%,576,88%,10,5,0,2,9
7977,34,Athletico-PR,11,1,28%,235,70%,7,3,1,0,0
7978,34,Bragantino,5,1,58%,448,80%,12,4,0,2,4
7978,34,Botafogo-RJ,18,8,42%,329,80%,12,1,0,1,5
7980,34,Ceara,13,3,37%,316,78%,15,2,0,0,5
7980,34,Internacional,21,6,63%,526,87%,8,0,0,2,5
7981,34,America-MG,16,5,55%,405,80%,23,3,0,0,8
7981,34,Goias,12,5,45%,343,71%,14,2,0,1,3
7979,34,Corinthians,14,5,47%,429,82%,16,2,0,1,6
7979,34,Fluminense,15,6,53%,480,86%,9,3,0,1,3
7982,34,Coritiba,16,7,48%,412,76%,12,1,1,1,3
7982,34,Fortaleza,14,7,52%,441,79%,15,1,0,1,3
7983,34,Sao Paulo,13,2,54%,459,84%,10,2,0,2,4
7983,34,Atletico-GO,19,8,46%,392,85%,12,4,1,0,7
7984,34,Juventude,9,4,39%,354,85%,13,1,0,3,4
7984,34,Atletico-MG,14,3,61%,555,89%,13,2,0,3,3
7985,34,Cuiaba,11,3,48%,420,79%,15,1,0,0,10
7985,34,Avai,13,7,52%,459,84%,11,1,0,1,6
7965,32,Corinthians,21,2,72%,613,86%,11,3,0,1,4
7965,32,Goias,12,3,28%,236,67%,11,2,0,2,2
7986,35,Fluminense,17,5,71%,690,92%,8,2,0,2,7
7986,35,Ceara,14,3,29%,283,80%,11,1,1,2,4
7987,35,Botafogo-RJ,23,5,68%,561,87%,4,1,0,0,11
7987,35,Cuiaba,13,5,32%,277,71%,18,1,0,1,3
7988,35,Sao Paulo,12,4,45%,344,77%,10,3,0,2,7
7988,35,Atletico-MG,9,3,55%,417,79%,16,5,0,2,6
7989,35,Goias,12,3,55%,435,78%,11,1,0,0,6
7989,35,Athletico-PR,17,5,45%,366,77%,10,2,0,0,5
7990,35,Internacional,13,3,48%,414,76%,12,0,0,2,8
7990,35,America-MG,20,7,52%,435,80%,9,0,0,2,7
7993,35,Atletico-GO,22,6,55%,468,85%,15,3,0,4,4
7993,35,Santos,9,6,45%,392,81%,10,2,0,0,7
7991,35,Juventude,10,2,38%,280,65%,11,3,0,0,4
7991,35,Coritiba,19,7,62%,441,81%,18,4,0,3,4
7992,35,Avai,8,1,49%,419,75%,17,2,0,0,2
7992,35,Bragantino,12,6,51%,436,77%,17,1,0,0,7
7995,35,Corinthians,7,6,48%,518,84%,14,1,0,1,0
7995,35,Flamengo,15,3,52%,542,86%,9,0,0,1,6
7994,35,Fortaleza,8,3,44%,419,79%,16,1,0,2,2
7994,35,Palmeiras,18,9,56%,522,85%,11,3,0,3,4
7997,36,Sao Paulo,8,4,34%,333,80%,16,0,1,2,3
7997,36,Fluminense,18,8,66%,633,88%,16,1,0,1,8
7996,36,Avai,16,6,43%,377,81%,13,0,0,0,4
7996,36,Santos,9,5,57%,477,86%,14,3,0,1,9
7998,36,Bragantino,14,4,59%,447,80%,17,6,0,3,5
7998,36,America-MG,13,8,41%,320,68%,9,2,0,1,3
7999,36,Juventude,14,2,48%,283,78%,22,6,0,0,8
7999,36,Goias,8,1,52%,309,83%,15,4,0,1,5
8000,36,Ceara,12,4,36%,319,78%,12,4,0,2,11
8000,36,Corinthians,15,2,64%,566,85%,10,4,0,4,9
8001,36,Internacional,11,5,56%,442,79%,5,0,0,1,10
8001,36,Athletico-PR,14,1,44%,357,77%,20,1,1,1,5
8002,36,Atletico-GO,13,6,43%,333,75%,12,4,1,1,3
8002,36,Fortaleza,18,6,57%,415,82%,9,2,0,2,11
8003,36,Flamengo,13,1,68%,515,87%,11,3,0,3,8
8003,36,Coritiba,9,4,32%,245,69%,13,5,0,0,5
8004,36,Palmeiras,28,12,67%,493,81%,8,0,0,3,9
8004,36,Cuiaba,12,4,33%,254,64%,13,2,0,2,4
8005,36,Botafogo-RJ,8,2,33%,270,68%,19,5,0,2,2
8005,36,Atletico-MG,11,1,67%,530,84%,10,2,0,5,6
8006,37,Sao Paulo,10,2,59%,511,89%,11,4,0,2,7
8006,37,Internacional,8,3,41%,374,82%,12,5,0,2,2
8008,37,Goias,9,1,23%,192,72%,11,1,2,3,3
8008,37,Fluminense,23,9,77%,639,90%,10,3,0,6,11
8007,37,Corinthians,9,3,48%,375,78%,8,5,1,1,7
8007,37,Coritiba,13,5,52%,384,83%,15,4,0,1,5
8009,37,Ceara,15,3,59%,428,84%,21,5,0,1,6
8009,37,Avai,14,3,41%,300,79%,17,4,0,2,6
8010,37,Fortaleza,26,13,56%,432,87%,17,1,0,1,7
8010,37,Bragantino,4,1,44%,350,80%,12,4,0,0,0
8013,37,Atletico-GO,26,7,64%,497,80%,8,1,0,1,7
8013,37,Athletico-PR,12,4,36%,283,72%,12,0,0,0,4
8011,37,Flamengo,10,3,64%,512,86%,14,3,0,0,4
8011,37,Juventude,11,4,36%,294,75%,17,7,0,0,2
8012,37,America-MG,6,2,42%,286,72%,11,2,0,2,3
8012,37,Palmeiras,26,9,58%,401,80%,11,4,0,1,10
8015,37,Atletico-MG,14,7,66%,635,90%,12,1,0,1,3
8015,37,Cuiaba,6,1,34%,326,78%,11,4,0,1,5
8014,37,Santos,4,0,55%,467,84%,17,4,1,1,4
8014,37,Botafogo-RJ,14,7,45%,391,83%,15,2,0,6,3
8016,38,Flamengo,17,4,66%,579,91%,14,0,0,1,10
8016,38,Avai,15,8,34%,313,81%,11,1,0,0,3
8017,38,Botafogo-RJ,9,4,60%,415,83%,13,1,0,0,3
8017,38,Athletico-PR,25,10,40%,271,75%,19,1,0,2,6
8018,38,Juventude,9,4,38%,297,76%,16,4,0,0,3
8018,38,Ceara,22,9,62%,467,84%,16,4,0,1,8
8019,38,America-MG,36,9,60%,420,82%,14,3,0,0,17
8019,38,Atletico-GO,4,3,40%,319,73%,12,2,1,3,5
8020,38,Santos,14,3,47%,361,78%,17,1,0,0,5
8020,38,Fortaleza,13,6,53%,396,79%,14,3,0,2,7
8021,38,Cuiaba,17,8,57%,505,88%,9,1,0,2,8
8021,38,Coritiba,4,2,43%,389,82%,8,3,1,2,1
8022,38,Bragantino,13,4,41%,319,77%,16,3,0,5,4
8022,38,Fluminense,8,4,59%,463,82%,15,2,0,0,9
8023,38,Atletico-MG,17,7,41%,351,82%,19,6,0,0,4
8023,38,Corinthians,17,4,59%,494,84%,11,3,0,1,5
8024,38,Palmeiras,11,2,52%,306,82%,17,3,0,2,5
8024,38,Internacional,15,8,48%,287,77%,13,2,0,1,6
8025,38,Sao Paulo,13,7,65%,591,90%,14,1,0,0,4
8025,38,Goias,6,2,35%,330,80%,12,2,0,1,3
8026,1,Palmeiras,17,5,52%,455,84%,23,2,0,3,4
8026,1,Cuiaba,12,4,48%,427,79%,12,3,1,2,4
8027,1,America-MG,17,2,45%,333,79%,25,3,0,2,11
8027,1,Fluminense,15,8,55%,440,83%,9,2,0,3,1
8029,1,Bahia,9,3,43%,343,72%,13,1,0,3,7
8029,1,Bragantino,13,7,57%,435,77%,20,3,0,2,4
8030,1,Goias,16,2,57%,478,83%,18,3,0,1,8
8030,1,Athletico-PR,11,3,43%,368,78%,19,2,0,1,3
8031,1,Internacional,11,6,53%,471,80%,13,1,0,2,1
8031,1,Fortaleza,24,6,47%,399,79%,18,2,0,0,5
8028,1,Sao Paulo,16,8,69%,647,88%,13,2,0,1,7
8028,1,Botafogo-RJ,12,3,31%,295,77%,20,3,0,2,3
8032,1,Vasco,7,3,25%,207,65%,10,5,0,2,3
8032,1,Atletico-MG,26,10,75%,601,87%,15,6,0,2,14
8034,1,Flamengo,15,7,59%,541,88%,20,3,0,1,6
8034,1,Coritiba,10,3,41%,380,85%,17,3,0,2,3
8033,1,Corinthians,12,7,41%,405,77%,14,4,0,4,7
8033,1,Cruzeiro,8,2,59%,576,85%,12,2,0,3,4
8035,1,Santos,16,4,55%,471,81%,16,2,1,1,11
8035,1,Gremio,17,6,45%,402,77%,12,3,0,1,4
8036,2,Athletico-PR,10,1,37%,341,81%,20,3,0,1,6
8036,2,Fluminense,14,4,63%,559,87%,13,3,0,3,10
